Sicil_ID,Hire Date,Termination Date,City,Gender,Seniority,Age Range,Education Level,Title
M01413,8/2/2021,,Ankara,Male,E,52+,Associate Degree,KK
M01414,9/23/2022,,Izmir,Male,C,18-24,Doctorate,ZZ
M01415,1/21/2017,,Izmir,Male,E,32-38,Primary School,PP
M01416,3/29/2018,,Izmir,Male,B,39-45,Master's Degree,ZZ
M01417,11/4/2023,,Bolu,Male,C,46-52,Associate Degree,PP
M01418,2/5/2022,,Istanbul,Male,E,39-45,Master's Degree,TT
M01419,5/18/2022,,Aydin,Male,B,18-24,Master's Degree,XX
M01420,5/23/2019,,Aydin,Male,B,18-24,Master's Degree,KK
M01421,3/21/2019,,Antalya,Male,B,18-24,Associate Degree,YY
M01422,3/21/2022,,Bolu,Male,F,39-45,High School,PP
M01423,11/27/2018,,Istanbul,Female,C,52+,Doctorate,KK
M01424,9/26/2015,,Izmir,Female,C,46-52,Bachelor's Degree,TT
M01425,6/23/2016,,Istanbul,Male,C,46-52,Primary School,TT
M01426,10/11/2015,,Istanbul,Male,D,25-31,Primary School,ZZ
M01427,10/26/2022,,Izmir,Female,D,25-31,Doctorate,ZZ
M01428,10/25/2021,,Istanbul,Male,B,18-24,High School,XX
M01429,2/19/2018,,Aydin,Male,B,18-24,Associate Degree,KK
M01430,11/20/2024,,Istanbul,Female,A,39-45,High School,XX
M01431,8/29/2020,,Izmir,Female,E,18-24,Doctorate,XX
M01432,3/9/2019,,Ankara,Male,G,32-38,Bachelor's Degree,YY
M01433,10/22/2016,,Bolu,Male,D,46-52,Bachelor's Degree,RR
M01434,1/31/2015,,Izmir,Male,E,39-45,Primary School,YY
M01435,5/22/2021,,Ankara,Male,B,32-38,Associate Degree,TT
M01436,1/20/2015,,Bolu,Male,D,46-52,Primary School,XX
M01437,11/11/2017,,Bolu,Female,F,25-31,Bachelor's Degree,TT
M01438,5/17/2021,,Istanbul,Male,D,52+,Master's Degree,TT
M01439,10/18/2022,,Izmir,Male,E,39-45,Master's Degree,RR
M01440,7/31/2024,,Istanbul,Male,C,39-45,High School,PP
M01441,3/3/2022,,Ankara,Male,G,32-38,Associate Degree,PP
M01442,2/19/2020,,Izmir,Female,C,46-52,Doctorate,ZZ
M01443,3/26/2020,,Ankara,Male,C,18-24,High School,KK
M01444,2/10/2023,,Istanbul,Male,A,32-38,Primary School,PP
M01445,7/21/2021,,Antalya,Male,B,18-24,High School,YY
M01446,1/28/2019,,Izmir,Male,G,46-52,Primary School,YY
M01447,4/28/2021,,Izmir,Female,C,18-24,Master's Degree,XX
M01448,11/20/2023,,Aydin,Male,B,18-24,Associate Degree,XX
M01449,4/17/2018,,Bolu,Male,F,25-31,Master's Degree,YY
M01450,3/7/2017,,Bolu,Male,C,32-38,Master's Degree,XX
M01451,10/21/2020,,Ankara,Male,A,18-24,Associate Degree,PP
M01452,6/3/2017,,Istanbul,Male,B,18-24,Primary School,KK
M01453,4/21/2018,,Ankara,Male,A,39-45,Associate Degree,YY
M01454,8/20/2020,,Izmir,Male,E,52+,Primary School,XX
M01455,6/28/2016,,Istanbul,Male,F,46-52,Bachelor's Degree,KK
M01456,1/19/2021,,Aydin,Female,B,18-24,Master's Degree,PP
M01457,5/7/2015,,Antalya,Male,B,18-24,Primary School,YY
M01458,3/21/2016,,Antalya,Male,B,18-24,Doctorate,XX
M01459,12/31/2023,,Izmir,Female,D,52+,Associate Degree,ZZ
M01460,6/19/2017,,Bolu,Female,B,25-31,Bachelor's Degree,PP
M01461,5/24/2022,,Aydin,Male,B,39-45,Bachelor's Degree,KK
M01462,4/29/2016,,Antalya,Male,B,18-24,Associate Degree,YY
M01463,8/26/2019,,Antalya,Male,B,52+,Doctorate,XX
M01464,6/20/2020,,Istanbul,Female,F,39-45,Primary School,KK
M01465,1/8/2020,,Bolu,Male,C,18-24,Master's Degree,KK
M01466,3/1/2024,,Izmir,Male,E,25-31,Bachelor's Degree,KK
M01467,2/8/2020,,Bolu,Male,F,25-31,High School,TT
M01468,7/31/2019,,Istanbul,Male,F,46-52,Doctorate,KK
M01469,6/21/2018,,Istanbul,Female,F,52+,Associate Degree,XX
M01470,3/10/2022,,Bolu,Male,F,32-38,High School,RR
M01471,1/24/2021,,Istanbul,Male,E,32-38,High School,ZZ
M01472,1/6/2016,,Istanbul,Male,C,39-45,High School,TT
M01473,1/14/2023,,Ankara,Female,A,39-45,Doctorate,TT
M01474,6/2/2022,,Aydin,Male,B,39-45,Primary School,YY
M01475,10/24/2018,,Aydin,Male,B,52+,Master's Degree,KK
M01476,9/3/2019,,Antalya,Male,B,39-45,High School,XX
M01477,8/12/2022,,Aydin,Female,B,52+,Master's Degree,KK
M01478,3/16/2017,,Istanbul,Male,C,18-24,Associate Degree,PP
M01479,1/25/2021,,Antalya,Male,B,32-38,Primary School,TT
M01480,2/2/2019,,Antalya,Female,B,32-38,Master's Degree,XX
M01481,9/3/2015,,Istanbul,Female,E,25-31,Master's Degree,XX
M01482,3/8/2022,,Ankara,Male,B,46-52,High School,TT
M01483,11/6/2023,,Aydin,Male,B,32-38,High School,TT
M01484,8/25/2018,,Istanbul,Male,B,46-52,Master's Degree,ZZ
M01485,4/7/2024,,Istanbul,Male,B,46-52,High School,XX
M01486,5/15/2023,,Izmir,Male,B,32-38,Primary School,TT
M01487,9/22/2023,,Bolu,Female,C,32-38,Primary School,KK
M01488,9/27/2015,,Istanbul,Male,C,39-45,Doctorate,PP
M01489,5/10/2016,,Izmir,Male,B,32-38,Master's Degree,XX
M01490,3/1/2019,,Bolu,Male,C,39-45,Primary School,KK
M01491,8/12/2019,,Aydin,Male,B,25-31,Doctorate,XX
M01492,5/9/2020,,Istanbul,Male,D,46-52,Doctorate,XX
M01493,3/9/2019,,Aydin,Male,B,18-24,Bachelor's Degree,RR
M01494,4/1/2019,,Aydin,Female,B,39-45,Doctorate,XX
M01495,12/22/2017,,Aydin,Male,B,25-31,Bachelor's Degree,RR
M01496,6/2/2024,,Istanbul,Female,A,39-45,High School,PP
M01497,4/23/2015,,Ankara,Male,G,46-52,Bachelor's Degree,RR
M01498,9/11/2017,,Bolu,Male,G,32-38,High School,KK
M01499,11/8/2015,,Antalya,Male,B,39-45,Associate Degree,ZZ
M01500,11/21/2015,,Istanbul,Male,F,46-52,Doctorate,XX
M01501,12/31/2016,,Ankara,Male,E,46-52,Primary School,ZZ
M01502,1/18/2022,,Aydin,Female,B,39-45,Associate Degree,ZZ
M01503,5/23/2023,,Istanbul,Male,C,52+,Primary School,KK
M01504,12/13/2023,,Aydin,Male,B,32-38,Bachelor's Degree,TT
M01505,7/28/2019,,Aydin,Male,B,18-24,High School,TT
M01506,10/9/2023,,Ankara,Female,F,32-38,Doctorate,YY
M01507,7/17/2016,,Istanbul,Male,A,46-52,Primary School,YY
M01508,4/16/2015,,Bolu,Male,C,39-45,Master's Degree,XX
M01509,1/19/2023,,Izmir,Male,E,46-52,Master's Degree,KK
M01510,7/16/2015,,Izmir,Male,C,52+,Doctorate,PP
M01511,6/1/2019,,Izmir,Male,G,32-38,Doctorate,KK
M01512,3/17/2019,,Aydin,Male,B,52+,Primary School,XX
M01513,1/4/2017,,Bolu,Female,G,32-38,High School,XX
M01514,7/21/2020,,Bolu,Male,A,18-24,Master's Degree,YY
M01515,8/17/2020,,Aydin,Male,B,32-38,Doctorate,XX
M01516,6/3/2016,,Izmir,Male,B,18-24,Doctorate,PP
M01517,2/4/2024,,Izmir,Male,B,39-45,Primary School,ZZ
M01518,9/8/2015,,Izmir,Male,D,18-24,Doctorate,YY
M01519,9/18/2020,,Bolu,Female,C,32-38,Primary School,YY
M01520,11/19/2023,,Aydin,Male,B,46-52,Bachelor's Degree,ZZ
M01521,3/8/2022,,Izmir,Male,G,32-38,Bachelor's Degree,TT
M01522,9/10/2024,,Istanbul,Female,E,32-38,High School,ZZ
M01523,4/14/2019,,Ankara,Male,D,18-24,Master's Degree,YY
M01524,6/10/2021,,Bolu,Female,D,39-45,Associate Degree,RR
M01525,6/1/2018,,Izmir,Female,E,32-38,High School,XX
M01526,4/6/2015,,Antalya,Female,B,25-31,Doctorate,XX
M01527,9/10/2023,,Istanbul,Male,C,39-45,High School,XX
M01528,11/9/2018,,Aydin,Male,B,39-45,Master's Degree,KK
M01529,6/24/2017,,Ankara,Male,B,32-38,Primary School,PP
M01530,5/30/2021,,Antalya,Male,B,18-24,Associate Degree,RR
M01531,9/13/2023,,Aydin,Male,B,32-38,Bachelor's Degree,TT
M01532,7/6/2020,,Antalya,Female,B,52+,Bachelor's Degree,YY
M01533,9/30/2021,,Aydin,Male,B,25-31,Doctorate,XX
M01534,3/19/2023,,Ankara,Female,C,46-52,High School,RR
M01535,3/31/2021,,Antalya,Male,B,32-38,Doctorate,XX
M01536,7/29/2016,,Ankara,Male,C,52+,Bachelor's Degree,YY
M01537,9/11/2015,,Istanbul,Male,B,18-24,Associate Degree,TT
M01538,1/17/2017,,Ankara,Male,A,52+,High School,RR
M01539,9/10/2017,,Antalya,Male,G,52+,Bachelor's Degree,RR
M01540,4/10/2019,,Bolu,Male,D,52+,Master's Degree,TT
M01541,3/11/2023,,Aydin,Male,E,18-24,Associate Degree,TT
M01542,10/11/2017,,Istanbul,Male,A,18-24,Master's Degree,ZZ
M01543,9/5/2021,,Bolu,Male,C,46-52,High School,KK
M01544,8/6/2019,,Istanbul,Male,D,39-45,Bachelor's Degree,PP
M01545,11/18/2021,,Bolu,Male,D,18-24,Bachelor's Degree,TT
M01546,6/14/2023,,Antalya,Male,E,18-24,Associate Degree,YY
M01547,11/29/2024,,Bolu,Male,A,39-45,Bachelor's Degree,TT
M01548,12/25/2019,,Istanbul,Male,C,25-31,High School,PP
M01549,11/21/2024,,Aydin,Male,E,18-24,Master's Degree,KK
M01550,7/1/2020,,Ankara,Male,B,52+,Master's Degree,ZZ
M01551,10/20/2021,,Bolu,Male,E,25-31,High School,TT
M01552,12/16/2018,,Istanbul,Male,G,52+,Primary School,RR
M01553,5/9/2022,,Bolu,Male,F,52+,Master's Degree,XX
M01554,10/11/2016,,Izmir,Male,A,18-24,Bachelor's Degree,KK
M01555,2/16/2022,,Istanbul,Female,B,32-38,High School,TT
M01556,5/24/2019,,Istanbul,Male,C,39-45,High School,RR
M01557,3/31/2024,,Istanbul,Male,C,39-45,Doctorate,XX
M01558,6/23/2016,,Antalya,Male,E,18-24,Associate Degree,RR
M01559,1/26/2022,,Aydin,Male,E,18-24,Primary School,YY
M01560,2/15/2019,,Antalya,Female,E,18-24,Doctorate,XX
M01561,11/29/2018,,Ankara,Female,D,46-52,Master's Degree,RR
M01562,3/20/2024,,Bolu,Male,G,46-52,Associate Degree,TT
M01563,5/10/2018,,Izmir,Female,G,18-24,Associate Degree,PP
M01564,9/4/2017,,Ankara,Male,D,25-31,Master's Degree,TT
M01565,1/26/2016,,Antalya,Male,E,18-24,Bachelor's Degree,TT
M01566,8/13/2019,,Bolu,Female,A,32-38,Master's Degree,RR
M01567,9/21/2017,,Antalya,Male,E,25-31,Bachelor's Degree,KK
M01568,3/12/2018,,Izmir,Male,G,32-38,High School,KK
M01569,8/31/2015,,Ankara,Male,E,46-52,Primary School,PP
M01570,5/24/2017,,Izmir,Male,A,32-38,Master's Degree,KK
M01571,1/5/2018,,Istanbul,Male,C,39-45,Bachelor's Degree,XX
M01572,4/19/2019,,Ankara,Male,D,25-31,High School,YY
M01573,6/13/2024,,Ankara,Female,G,46-52,High School,ZZ
M01574,10/15/2017,,Ankara,Male,D,18-24,Master's Degree,TT
M01575,12/1/2016,,Istanbul,Male,A,25-31,Associate Degree,TT
M01576,6/20/2019,,Izmir,Male,E,32-38,Master's Degree,PP
M01577,3/31/2017,,Aydin,Male,E,52+,Primary School,KK
M01578,1/30/2018,,Aydin,Female,E,18-24,Primary School,TT
M01579,3/30/2022,,Bolu,Male,A,32-38,High School,KK
M01580,7/4/2021,,Aydin,Male,E,18-24,Doctorate,XX
M01581,2/11/2024,,Ankara,Male,G,39-45,Master's Degree,RR
M01582,3/24/2024,,Ankara,Male,G,39-45,Master's Degree,KK
M01583,2/17/2024,,Istanbul,Male,G,52+,Master's Degree,ZZ
M01584,4/24/2017,,Aydin,Male,E,18-24,High School,YY
M01585,11/5/2021,,Izmir,Male,G,32-38,Doctorate,PP
M01586,2/12/2018,,Bolu,Male,G,52+,Associate Degree,TT
M01587,9/21/2023,,Istanbul,Female,G,18-24,Primary School,XX
M01588,11/22/2020,,Istanbul,Female,D,18-24,Bachelor's Degree,YY
M01589,10/17/2017,,Bolu,Male,B,46-52,Doctorate,ZZ
M01590,4/10/2018,,Ankara,Male,C,39-45,High School,RR
M01591,5/20/2016,,Ankara,Male,C,32-38,Bachelor's Degree,ZZ
M01592,8/13/2018,,Bolu,Male,B,32-38,Bachelor's Degree,RR
M01593,5/27/2020,,Antalya,Male,E,18-24,Doctorate,XX
M01594,8/8/2016,,Antalya,Female,E,18-24,Bachelor's Degree,RR
M01595,12/30/2015,,Istanbul,Male,E,46-52,Master's Degree,XX
M01596,6/28/2020,,Ankara,Male,G,32-38,Bachelor's Degree,RR
M01597,12/2/2017,,Istanbul,Male,C,52+,Primary School,ZZ
M01598,12/16/2024,,Aydin,Female,E,18-24,Master's Degree,RR
M01599,5/14/2022,,Ankara,Male,F,32-38,High School,ZZ
M01600,11/1/2022,,Istanbul,Female,D,32-38,Doctorate,RR
M01601,8/5/2023,,Istanbul,Male,D,18-24,Associate Degree,PP
M01602,3/21/2021,,Izmir,Male,G,32-38,Doctorate,RR
M01603,12/22/2022,,Bolu,Male,F,52+,Master's Degree,KK
M01604,5/13/2018,,Izmir,Male,D,39-45,Associate Degree,XX
M01605,5/19/2017,,Antalya,Male,E,18-24,Associate Degree,XX
M01606,7/8/2022,,Bolu,Male,D,25-31,Bachelor's Degree,XX
M01607,7/1/2015,,Ankara,Male,B,39-45,Primary School,ZZ
M01608,1/28/2021,,Bolu,Male,C,39-45,Bachelor's Degree,PP
M01609,11/5/2018,,Aydin,Male,E,18-24,Primary School,PP
M01610,11/14/2018,,Antalya,Male,E,52+,Master's Degree,YY
M01611,4/17/2017,,Aydin,Male,E,18-24,Bachelor's Degree,TT
M01612,5/12/2020,,Izmir,Male,G,39-45,High School,ZZ
M01613,2/6/2024,,Istanbul,Male,D,18-24,High School,TT
M01614,5/6/2019,,Ankara,Female,G,46-52,Doctorate,YY
M01615,5/27/2015,,Ankara,Male,D,32-38,Master's Degree,YY
M01616,4/12/2019,,Ankara,Male,F,25-31,Primary School,YY
M01617,12/10/2017,,Izmir,Male,D,52+,Master's Degree,PP
M01618,5/27/2023,,Istanbul,Male,G,46-52,High School,XX
M01619,5/16/2020,,Antalya,Male,E,18-24,Primary School,RR
M01620,1/11/2016,,Bolu,Female,D,39-45,Associate Degree,KK
M01621,10/6/2022,,Istanbul,Male,E,32-38,Bachelor's Degree,ZZ
M01622,9/11/2020,,Aydin,Female,E,32-38,High School,YY
M01623,1/3/2021,,Antalya,Male,E,52+,High School,KK
M01624,6/15/2016,,Istanbul,Female,G,18-24,Associate Degree,XX
M01625,2/2/2017,,Istanbul,Male,F,52+,Master's Degree,ZZ
M01626,2/25/2019,,Bolu,Male,C,52+,High School,PP
M01627,10/28/2017,,Ankara,Female,G,52+,Primary School,XX
M01628,5/13/2022,,Aydin,Female,E,18-24,Master's Degree,YY
M01629,2/26/2022,,Antalya,Male,E,32-38,Associate Degree,TT
M01630,12/9/2015,,Istanbul,Male,C,18-24,Primary School,KK
M01631,7/20/2021,,Aydin,Male,E,25-31,High School,KK
M01632,3/7/2017,,Istanbul,Female,C,18-24,Bachelor's Degree,RR
M01633,12/3/2020,,Antalya,Male,E,46-52,Associate Degree,YY
M01634,4/20/2017,,Ankara,Male,E,32-38,Master's Degree,KK
M01635,5/25/2022,,Antalya,Female,B,52+,Associate Degree,PP
M01636,10/7/2017,,Aydin,Female,B,46-52,Bachelor's Degree,PP
M01637,3/22/2024,,Istanbul,Male,G,32-38,Associate Degree,RR
M01638,9/21/2024,,Antalya,Male,B,32-38,Associate Degree,PP
M01639,5/14/2022,,Aydin,Female,E,46-52,Master's Degree,ZZ
M01640,12/17/2022,,Antalya,Male,F,25-31,Master's Degree,YY
M01641,5/5/2018,,Bolu,Male,F,32-38,Associate Degree,KK
M01642,3/7/2015,,Antalya,Male,F,25-31,High School,ZZ
M01643,8/2/2022,,Izmir,Male,D,25-31,Doctorate,TT
M01644,4/8/2022,,Antalya,Male,A,46-52,Primary School,KK
M01645,11/11/2015,,Antalya,Male,D,46-52,Primary School,KK
M01646,10/6/2016,,Izmir,Male,E,52+,Associate Degree,RR
M01647,3/31/2016,,Istanbul,Male,D,39-45,High School,ZZ
M01648,5/30/2024,,Bolu,Male,G,39-45,Master's Degree,RR
M01649,7/21/2019,,Bolu,Female,D,32-38,Primary School,PP
M01650,1/21/2018,,Izmir,Male,C,52+,Bachelor's Degree,ZZ
M01651,10/3/2018,,Antalya,Female,E,32-38,High School,XX
M01652,7/10/2024,,Istanbul,Female,A,52+,Doctorate,RR
M01653,12/29/2021,,Antalya,Female,E,46-52,High School,PP
M01654,3/29/2016,,Ankara,Female,F,25-31,Associate Degree,TT
M01655,7/10/2016,,Ankara,Male,F,52+,Bachelor's Degree,TT
M01656,12/9/2019,,Bolu,Male,C,25-31,High School,KK
M01657,4/24/2018,,Bolu,Male,B,46-52,Primary School,KK
M01658,5/31/2019,,Ankara,Male,C,46-52,Primary School,RR
M01659,10/13/2015,,Istanbul,Male,B,46-52,High School,ZZ
M01660,1/20/2022,,Ankara,Male,F,18-24,Doctorate,ZZ
M01661,7/7/2022,,Izmir,Male,B,25-31,Primary School,TT
M01662,3/23/2024,,Izmir,Male,E,32-38,Doctorate,PP
M01663,11/9/2015,,Aydin,Male,G,32-38,Master's Degree,ZZ
M01664,6/5/2023,,Istanbul,Male,D,32-38,Bachelor's Degree,TT
M01665,6/3/2023,,Bolu,Male,C,46-52,High School,XX
M01666,12/9/2021,,Aydin,Male,F,25-31,High School,YY
M01667,9/12/2016,,Bolu,Male,G,52+,Doctorate,RR
M01668,7/11/2015,,Aydin,Male,D,46-52,Master's Degree,ZZ
M01669,9/5/2024,,Izmir,Male,C,39-45,Primary School,TT
M01670,7/8/2023,,Ankara,Female,E,18-24,Primary School,XX
M01671,3/19/2021,,Izmir,Male,E,25-31,High School,XX
M01672,5/15/2015,,Istanbul,Female,B,32-38,Master's Degree,RR
M01673,2/5/2020,,Ankara,Male,B,25-31,High School,XX
M01674,2/29/2024,,Ankara,Male,C,32-38,High School,ZZ
M01675,5/13/2021,,Izmir,Male,A,52+,High School,YY
M01676,3/20/2023,,Izmir,Male,A,32-38,High School,XX
M01677,10/11/2016,,Istanbul,Male,D,18-24,Doctorate,KK
M01678,2/14/2020,,Antalya,Female,B,46-52,Primary School,YY
M01679,11/30/2017,,Izmir,Male,A,25-31,Primary School,RR
M01680,7/28/2021,,Bolu,Male,C,52+,Primary School,TT
M01681,5/22/2018,,Istanbul,Male,F,52+,Bachelor's Degree,PP
M01682,12/18/2024,,Istanbul,Male,C,39-45,Associate Degree,ZZ
M01683,2/22/2017,,Bolu,Male,E,18-24,Bachelor's Degree,KK
M01684,9/18/2023,,Izmir,Female,E,39-45,Associate Degree,YY
M01685,10/24/2018,,Antalya,Male,D,32-38,Primary School,YY
M01686,7/16/2015,,Antalya,Male,E,32-38,Primary School,ZZ
M01687,6/24/2024,,Ankara,Female,E,32-38,Master's Degree,ZZ
M01688,4/8/2024,,Istanbul,Male,G,46-52,Associate Degree,XX
M01689,2/5/2019,,Izmir,Female,E,39-45,Associate Degree,ZZ
M01690,4/20/2019,,Ankara,Male,G,18-24,Master's Degree,YY
M01691,7/22/2021,,Ankara,Male,B,18-24,Primary School,XX
M01692,12/15/2020,,Istanbul,Male,D,18-24,Associate Degree,TT
M01693,10/11/2021,,Aydin,Male,D,39-45,Doctorate,XX
M01694,10/28/2016,,Bolu,Male,B,46-52,High School,ZZ
M01695,12/30/2023,,Bolu,Male,A,52+,Doctorate,PP
M01696,8/29/2017,,Aydin,Male,B,39-45,Associate Degree,YY
M01697,2/10/2024,,Izmir,Male,A,52+,Primary School,RR
M01698,8/19/2024,,Istanbul,Male,C,39-45,Doctorate,YY
M01699,10/6/2016,,Izmir,Male,B,32-38,High School,PP
M01700,2/13/2024,,Istanbul,Female,E,52+,Doctorate,KK
M01701,12/3/2015,,Izmir,Male,D,32-38,High School,RR
M01702,3/8/2018,,Ankara,Male,F,46-52,Master's Degree,ZZ
M01703,11/18/2020,,Izmir,Male,F,32-38,Master's Degree,ZZ
M01704,1/5/2023,,Izmir,Male,E,18-24,Associate Degree,YY
M01705,3/4/2022,,Istanbul,Male,D,32-38,Doctorate,YY
M01706,4/17/2016,,Antalya,Male,B,25-31,Primary School,RR
M01707,9/27/2016,,Istanbul,Male,D,18-24,Bachelor's Degree,ZZ
M01708,6/13/2021,,Ankara,Male,E,32-38,Doctorate,YY
M01709,5/8/2016,,Izmir,Male,F,46-52,Primary School,KK
M01710,1/15/2016,,Izmir,Male,F,32-38,Primary School,KK
M01711,2/5/2015,,Istanbul,Male,F,32-38,Bachelor's Degree,RR
M01712,12/21/2024,,Aydin,Male,A,39-45,Doctorate,XX
M01713,1/24/2015,,Aydin,Male,F,46-52,Master's Degree,TT
M01714,5/30/2015,,Istanbul,Female,G,52+,Primary School,XX
M01715,11/9/2023,,Ankara,Male,F,52+,Primary School,YY
M01716,8/3/2020,,Bolu,Female,F,18-24,Associate Degree,XX
M01717,3/17/2023,,Ankara,Male,D,25-31,High School,RR
M01718,7/8/2021,,Aydin,Male,F,39-45,Doctorate,XX
M01719,1/9/2018,,Antalya,Male,G,25-31,Bachelor's Degree,YY
M01720,4/30/2015,,Bolu,Male,D,46-52,Bachelor's Degree,YY
M01721,1/17/2022,,Aydin,Male,A,25-31,High School,RR
M01722,6/27/2016,,Aydin,Female,F,32-38,Bachelor's Degree,TT
M01723,7/8/2017,,Antalya,Male,D,32-38,High School,PP
M01724,3/3/2016,,Izmir,Female,B,39-45,Master's Degree,PP
M01725,4/28/2024,,Bolu,Male,A,46-52,Associate Degree,ZZ
M01726,1/11/2022,,Izmir,Male,F,25-31,High School,PP
M01727,3/19/2017,,Antalya,Male,G,32-38,Associate Degree,XX
M01728,7/16/2024,,Izmir,Female,E,18-24,High School,XX
M01729,11/26/2020,,Bolu,Male,C,52+,Bachelor's Degree,RR
M01730,2/9/2019,,Antalya,Female,A,46-52,Associate Degree,YY
M01731,10/4/2019,,Istanbul,Male,G,46-52,Primary School,RR
M01732,5/5/2021,,Izmir,Female,B,25-31,Primary School,KK
M01733,4/13/2024,,Ankara,Male,F,52+,Primary School,KK
M01734,11/23/2016,,Aydin,Male,C,25-31,Master's Degree,XX
M01735,9/5/2021,,Aydin,Male,C,18-24,High School,TT
M01736,2/17/2015,,Aydin,Male,G,39-45,Doctorate,XX
M01737,9/17/2017,,Bolu,Male,B,18-24,Master's Degree,XX
M01738,5/25/2020,,Aydin,Male,F,46-52,Primary School,ZZ
M01739,8/12/2020,,Ankara,Male,C,46-52,Associate Degree,RR
M01740,8/14/2024,,Antalya,Male,G,18-24,Associate Degree,XX
M01741,4/29/2020,,Antalya,Female,G,52+,Primary School,XX
M01742,10/24/2020,,Istanbul,Male,G,32-38,Doctorate,ZZ
M01743,3/23/2021,,Ankara,Female,E,18-24,Primary School,ZZ
M01744,7/8/2016,,Ankara,Male,A,25-31,High School,ZZ
M01745,7/20/2020,,Ankara,Male,A,46-52,Doctorate,YY
M01746,11/26/2017,,Aydin,Male,B,52+,Doctorate,XX
M01747,11/7/2021,,Antalya,Female,E,18-24,High School,ZZ
M01748,12/16/2015,,Istanbul,Male,E,18-24,High School,RR
M01749,3/17/2020,,Aydin,Male,F,25-31,High School,RR
M01750,11/7/2023,,Aydin,Male,E,39-45,Associate Degree,RR
M01751,8/11/2024,,Ankara,Male,D,52+,Master's Degree,KK
M01752,12/9/2017,,Ankara,Male,E,46-52,Bachelor's Degree,XX
M01753,2/18/2016,,Bolu,Male,F,25-31,Primary School,PP
M01754,9/12/2020,,Bolu,Male,C,39-45,High School,RR
M01755,7/1/2020,,Ankara,Male,A,32-38,Primary School,TT
M01756,3/19/2019,,Istanbul,Male,B,32-38,Associate Degree,KK
M01757,5/9/2016,,Ankara,Male,E,25-31,Master's Degree,XX
M01758,9/9/2015,,Ankara,Male,E,18-24,Bachelor's Degree,XX
M01759,8/19/2018,,Aydin,Male,B,32-38,Bachelor's Degree,TT
M01760,4/12/2017,,Ankara,Male,C,25-31,Primary School,PP
M01761,8/23/2018,,Bolu,Male,E,32-38,Master's Degree,RR
M01762,1/31/2023,,Ankara,Female,F,52+,Associate Degree,XX
M01763,10/28/2018,,Aydin,Male,C,18-24,High School,PP
M01764,9/6/2015,,Bolu,Male,B,18-24,Associate Degree,ZZ
M01765,1/25/2023,,Izmir,Male,E,32-38,High School,RR
M01766,10/2/2020,,Ankara,Male,B,52+,Doctorate,PP
M01767,6/18/2018,,Ankara,Male,G,25-31,Master's Degree,PP
M01768,12/26/2020,,Aydin,Female,E,39-45,Doctorate,XX
M01769,2/18/2024,,Bolu,Male,C,32-38,Associate Degree,YY
M01770,12/10/2021,,Izmir,Male,B,18-24,Doctorate,TT
M01771,1/11/2017,,Bolu,Male,G,52+,Bachelor's Degree,ZZ
M01772,10/19/2022,,Izmir,Male,C,18-24,Doctorate,KK
M01773,2/19/2017,,Istanbul,Male,F,32-38,Doctorate,KK
M01774,11/20/2016,,Ankara,Male,F,25-31,High School,ZZ
M01775,1/18/2019,,Bolu,Male,B,18-24,Primary School,KK
M01776,9/4/2023,,Istanbul,Male,B,46-52,Primary School,ZZ
M01777,7/18/2018,,Ankara,Male,E,32-38,Master's Degree,PP
M01778,12/3/2021,,Bolu,Male,B,25-31,Doctorate,YY
M01779,10/24/2018,,Istanbul,Male,A,39-45,High School,ZZ
M01780,8/23/2015,,Izmir,Male,G,46-52,Associate Degree,YY
M01781,2/5/2021,,Izmir,Male,C,46-52,Associate Degree,YY
M01782,10/2/2016,,Ankara,Female,G,18-24,Primary School,TT
M01783,5/22/2019,,Aydin,Male,F,52+,Doctorate,XX
M01784,2/13/2023,,Istanbul,Male,G,32-38,Associate Degree,TT
M01785,1/15/2015,,Antalya,Female,F,52+,Primary School,YY
M01786,11/15/2015,,Ankara,Male,D,18-24,Master's Degree,PP
M01787,8/28/2016,,Izmir,Male,E,46-52,Master's Degree,RR
M01788,11/18/2017,,Izmir,Male,E,39-45,Bachelor's Degree,KK
M01789,7/5/2022,,Ankara,Female,D,39-45,High School,KK
M01790,2/28/2017,,Istanbul,Male,F,18-24,Doctorate,RR
M01791,12/31/2022,,Antalya,Male,A,18-24,Primary School,XX
M01792,12/4/2015,,Ankara,Male,A,18-24,Master's Degree,RR
M01793,7/26/2015,,Aydin,Female,E,52+,Associate Degree,ZZ
M01794,9/5/2022,,Izmir,Male,B,25-31,Bachelor's Degree,RR
M01795,9/13/2020,,Bolu,Male,A,32-38,Bachelor's Degree,ZZ
M01796,5/27/2022,,Antalya,Female,B,18-24,Master's Degree,XX
M01797,4/16/2016,,Bolu,Male,F,52+,Associate Degree,ZZ
M01798,6/7/2022,,Aydin,Male,E,25-31,Associate Degree,KK
M01799,6/19/2019,,Istanbul,Female,A,46-52,Master's Degree,YY
M01800,3/23/2021,,Aydin,Male,E,25-31,Primary School,XX
M01801,3/16/2016,,Bolu,Male,C,46-52,High School,PP
M01802,6/16/2018,,Istanbul,Female,A,18-24,Primary School,XX
M01803,5/5/2016,,Izmir,Male,B,46-52,Associate Degree,KK
M01804,9/21/2022,,Izmir,Male,E,39-45,Master's Degree,KK
M01805,9/1/2019,,Izmir,Male,B,32-38,Associate Degree,XX
